SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_16,10_26_27,26.87738,1,0,0,2,1.01059,4,1.01059
0,10_16,10_26_28,27.89919,1,0,0,2,1.010246,4,1.010246
0,10_16,10_26_29,28.92107,1,0,0,2,1.010708,0,1.010708
0,10_16,10_26_30,29.93814,1,0,0,2,1.005718,4,1.005718
0,10_16,10_26_31,30.95192,1,0,0,2,1.006014,3,1.006014
0,10_16,10_26_32,31.96415,1,0,0,2,1.001413,2,1.001413
0,10_16,10_26_33,32.98616,1,0,0,2,1.010838,4,1.010838
0,10_16,10_26_34,34.00761,1,0,0,2,1.010216,0,1.010216
0,10_16,10_26_35,35.02938,1,0,0,2,1.010235,4,1.010235
0,10_16,10_26_36,36.05141,1,0,0,2,1.010948,2,1.010948
0,10_16,10_26_37,37.07317,1,0,0,2,1.010597,0,1.010597
0,10_16,10_26_38,38.0948,1,0,0,2,1.010704,4,1.010704
0,10_16,10_26_39,39.1168,1,0,0,2,1.010986,3,1.010986
0,10_16,10_26_40,40.13879,1,0,0,2,1.011036,5,1.011036
0,10_16,10_26_41,41.16041,1,0,0,2,1.010712,4,1.010712
0,10_16,10_26_42,42.17984,1,0,0,2,1.008583,3,1.008583
0,10_16,10_26_43,43.19263,1,0,0,2,1.001701,4,1.001701
0,10_16,10_26_44,44.21432,1,0,0,2,1.010368,2,1.010368
0,10_16,10_26_45,45.22641,1,0,0,2,1.000912,1,1.000912
0,10_16,10_26_46,46.24189,1,0,0,2,1.005802,2,1.005802
