SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_12,13_19_8,26.30936,1,0,0,2,1.010365,3,1.010365
0,10_12,13_19_9,27.33089,1,0,0,2,1.010923,1,1.010923
0,10_12,13_19_11,28.35271,1,0,0,2,1.010565,2,1.010565
0,10_12,13_19_12,29.37416,1,0,0,2,1.010546,0,1.010546
0,10_12,13_19_13,30.39604,1,0,0,2,1.010548,3,1.010548
0,10_12,13_19_14,31.41796,1,0,0,2,1.010685,1,1.010685
0,10_12,13_19_15,32.43847,1,0,0,2,1.009216,1,1.009216
0,10_12,13_19_16,33.45033,1,0,0,2,1.000809,1,1.000809
0,10_12,13_19_17,34.4722,1,0,0,2,1.010468,1,1.010468
0,10_12,13_19_18,35.49384,1,0,0,2,1.010437,4,1.010437
0,10_12,13_19_19,36.51548,1,0,0,2,1.009876,3,1.009876
0,10_12,13_19_20,37.53728,1,0,0,2,1.010616,0,1.010616
0,10_12,13_19_21,38.5589,1,0,0,2,1.010147,2,1.010147
0,10_12,13_19_22,39.58068,1,0,0,2,1.008976,3,1.008976
0,10_12,13_19_23,40.60256,1,0,0,2,1.010345,4,1.010345
0,10_12,13_19_24,41.62425,1,0,0,2,1.010468,2,1.010468
0,10_12,13_19_25,42.64602,1,0,0,2,1.01049,4,1.01049
0,10_12,13_19_26,43.66779,1,0,0,2,1.00996,0,1.00996
0,10_12,13_19_27,44.69011,1,0,0,2,1.010746,2,1.010746
0,10_12,13_19_28,45.71165,1,0,0,2,1.010452,3,1.010452
0,10_12,13_19_29,46.73334,1,0,0,2,1.010769,1,1.010769
0,10_12,13_19_30,47.75406,1,0,0,2,1.00972,1,1.00972
0,10_12,13_19_31,48.7657,1,0,0,2,1.000694,1,1.000694
0,10_12,13_19_32,49.78726,1,0,0,2,1.010281,3,1.010281
0,10_12,13_19_33,50.79853,1,0,0,2,1.000057,2,1.000057
0,10_12,13_19_34,51.81987,1,0,0,2,1.009968,4,1.009968
0,10_12,13_19_35,52.84148,1,0,0,2,1.010193,2,1.010193
0,10_12,13_19_36,53.86382,1,0,0,2,1.011173,3,1.011173
0,10_12,13_19_37,54.885,1,0,0,2,1.010094,0,1.010094
0,10_12,13_19_38,55.90679,1,0,0,2,1.010502,0,1.010502
0,10_12,13_19_39,56.92862,1,0,0,2,1.010639,5,1.010639
0,10_12,13_19_40,57.95024,1,0,0,2,1.010464,3,1.010464
0,10_12,13_19_41,58.97206,1,0,0,2,1.010483,1,1.010483
0,10_12,13_19_42,59.99394,1,0,0,2,1.0089,0,1.0089
0,10_12,13_19_43,61.01581,1,0,0,2,1.010849,1,1.010849
0,10_12,13_19_44,62.03751,1,0,0,2,1.010628,1,1.010628
0,10_12,13_19_45,63.05428,1,0,0,2,1.005333,0,1.005333
