SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_16,10_16_30,3.450854,1,0,0,2,1.010824,1,1.010824
0,10_16,10_16_31,4.471959,1,0,0,2,1.010042,0,1.010042
0,10_16,10_16_32,5.483736,1,0,0,2,1.000391,0,1.000391
0,10_16,10_16_33,6.506118,1,0,0,2,1.01193,1,1.01193
0,10_16,10_16_34,7.526748,1,0,0,2,1.010306,1,1.010306
0,10_16,10_16_35,8.548413,1,0,0,2,1.010534,5,1.010534
0,10_16,10_16_36,9.559392,1,0,0,2,1.000623,0,1.000623
0,10_16,10_16_37,10.58099,1,0,0,2,1.009671,2,1.009671
0,10_16,10_16_38,11.6025,1,0,0,2,1.010453,1,1.010453
0,10_16,10_16_39,12.62436,1,0,0,2,1.010257,5,1.010257
0,10_16,10_16_40,13.64668,1,0,0,2,1.011052,2,1.011052
0,10_16,10_16_41,14.66803,1,0,0,2,1.010641,5,1.010641
0,10_16,10_16_42,15.68593,1,0,0,2,1.0062,1,1.0062
0,10_16,10_16_43,16.70074,1,0,0,2,1.004021,4,1.004021
0,10_16,10_16_44,17.72227,1,0,0,2,1.009907,0,1.009907
0,10_16,10_16_45,18.73931,1,0,0,2,1.005951,5,1.005951
0,10_16,10_16_46,19.75382,1,0,0,2,1.002722,4,1.002722
0,10_16,10_16_47,20.76507,1,0,0,2,1.000229,2,1.000229
0,10_16,10_16_48,21.78662,1,0,0,2,1.009586,5,1.009586
0,10_16,10_16_49,22.79787,1,0,0,2,1.000528,2,1.000528
0,10_16,10_16_50,23.82059,1,0,0,2,1.011778,4,1.011778
0,10_16,10_16_51,24.8412,1,0,0,2,1.009838,1,1.009838
