SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_12,13_24_36,9.171265,1,0,0,2,1.009985,4,1.009985
0,10_12,13_24_38,10.19287,1,0,0,2,1.010334,2,1.010334
0,10_12,13_24_39,11.21491,1,0,0,2,1.01078,1,1.01078
0,10_12,13_24_40,12.23627,1,0,0,2,1.010129,3,1.010129
0,10_12,13_24_41,13.25818,1,0,0,2,1.010818,4,1.010818
0,10_12,13_24_42,14.27994,1,0,0,2,1.010468,5,1.010468
0,10_12,13_24_43,15.30198,1,0,0,2,1.01072,1,1.01072
0,10_12,13_24_44,16.32347,1,0,0,2,1.010303,5,1.010303
0,10_12,13_24_45,17.34575,1,0,0,2,1.01092,2,1.01092
0,10_12,13_24_46,18.3623,1,0,0,2,1.005598,3,1.005598
0,10_12,13_24_47,19.37775,1,0,0,2,1.003828,1,1.003828
0,10_12,13_24_48,20.39951,1,0,0,2,1.010521,5,1.010521
0,10_12,13_24_49,21.41978,1,0,0,2,1.009212,5,1.009212
0,10_12,13_24_50,22.43416,1,0,0,2,1.00325,3,1.00325
0,10_12,13_24_51,23.45395,1,0,0,2,1.01107,1,1.01107
0,10_12,13_24_52,24.4756,1,0,0,2,1.010485,1,1.010485
0,10_12,13_24_53,25.49722,1,0,0,2,1.010414,0,1.010414
0,10_12,13_24_54,26.51929,1,0,0,2,1.01066,3,1.01066
0,10_12,13_24_55,27.54049,1,0,0,2,1.01049,4,1.01049
0,10_12,13_24_56,28.56238,1,0,0,2,1.009838,4,1.009838
0,10_12,13_24_57,29.58443,1,0,0,2,1.01079,4,1.01079
0,10_12,13_24_58,30.60627,1,0,0,2,1.01091,4,1.01091
0,10_12,13_24_59,31.62803,1,0,0,2,1.010857,1,1.010857
0,10_12,13_25_0,32.63882,1,0,0,2,1.000019,3,1.000019
0,10_12,13_25_1,33.66006,1,0,0,2,1.010456,3,1.010456
0,10_12,13_25_2,34.68224,1,0,0,2,1.011124,0,1.011124
0,10_12,13_25_3,35.70384,1,0,0,2,1.010986,1,1.010986
0,10_12,13_25_4,36.72559,1,0,0,2,1.010811,5,1.010811
0,10_12,13_25_5,37.74425,1,0,0,2,1.007778,3,1.007778
0,10_12,13_25_6,38.75765,1,0,0,2,1.002201,5,1.002201
0,10_12,13_25_7,39.77946,1,0,0,2,1.010715,0,1.010715
0,10_12,13_25_8,40.7909,1,0,0,2,1.00034,1,1.00034
