SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_17,16_22_1,24.39286,1,0,0,2,1.004522,3,1.004522
0,10_17,16_22_2,25.41081,1,0,0,2,1.007168,1,1.007168
0,10_17,16_22_3,26.42243,1,0,0,2,1.000174,1,1.000174
0,10_17,16_22_4,27.43583,1,0,0,2,1.002316,0,1.002316
0,10_17,16_22_5,28.45715,1,0,0,2,1.010609,3,1.010609
0,10_17,16_22_6,29.47911,1,0,0,2,1.009991,4,1.009991
0,10_17,16_22_7,30.50075,1,0,0,2,1.010679,2,1.010679
0,10_17,16_22_8,31.52291,1,0,0,2,1.010843,2,1.010843
0,10_17,16_22_9,32.54419,1,0,0,2,1.010698,2,1.010698
0,10_17,16_22_10,33.56617,1,0,0,2,1.010464,0,1.010464
0,10_17,16_22_11,34.58818,1,0,0,2,1.010715,4,1.010715
0,10_17,16_22_12,35.60997,1,0,0,2,1.011093,4,1.011093
0,10_17,16_22_13,36.63168,1,0,0,2,1.009323,5,1.009323
0,10_17,16_22_14,37.65239,1,0,0,2,1.010052,2,1.010052
0,10_17,16_22_15,38.67486,1,0,0,2,1.010784,2,1.010784
0,10_17,16_22_16,39.6965,1,0,0,2,1.009956,4,1.009956
0,10_17,16_22_17,40.71842,1,0,0,2,1.010567,0,1.010567
0,10_17,16_22_18,41.74037,1,0,0,2,1.010624,5,1.010624
0,10_17,16_22_19,42.75095,1,0,0,2,1.000256,2,1.000256
0,10_17,16_22_20,43.77281,1,0,0,2,1.010517,1,1.010517
0,10_17,16_22_21,44.79452,1,0,0,2,1.010612,5,1.010612
0,10_17,16_22_22,45.81583,1,0,0,2,1.009869,2,1.009869
0,10_17,16_22_23,46.83781,1,0,0,2,1.010746,4,1.010746
0,10_17,16_22_24,47.84855,1,0,0,2,1.000084,4,1.000084
0,10_17,16_22_25,48.87011,1,0,0,2,1.010468,5,1.010468
0,10_17,16_22_26,49.89221,1,0,0,2,1.010948,4,1.010948
0,10_17,16_22_27,50.9138,1,0,0,2,1.009361,0,1.009361
0,10_17,16_22_28,51.93583,1,0,0,2,1.009426,5,1.009426
0,10_17,16_22_29,52.95792,1,0,0,2,1.010395,5,1.010395
0,10_17,16_22_30,53.97906,1,0,0,2,1.01096,5,1.01096
0,10_17,16_22_31,55.00078,1,0,0,2,1.010815,3,1.010815
0,10_17,16_22_32,56.02241,1,0,0,2,1.010765,1,1.010765
0,10_17,16_22_33,57.04456,1,0,0,2,1.011108,1,1.011108
0,10_17,16_22_34,58.06599,1,0,0,2,1.010429,4,1.010429
0,10_17,16_22_35,59.08794,1,0,0,2,1.011074,0,1.011074
0,10_17,16_22_36,60.1096,1,0,0,2,1.010681,1,1.010681
0,10_17,16_22_37,61.13098,1,0,0,2,1.010395,0,1.010395
0,10_17,16_22_38,62.15258,1,0,0,2,1.010326,4,1.010326
0,10_17,16_22_39,63.1645,1,0,0,2,1.000237,3,1.000237
0,10_17,16_22_41,64.18573,1,0,0,2,1.010471,1,1.010471
0,10_17,16_22_42,65.20704,1,0,0,2,1.009384,2,1.009384
0,10_17,16_22_43,66.22882,1,0,0,2,1.010307,4,1.010307
0,10_17,16_22_44,67.25054,1,0,0,2,1.009857,0,1.009857
0,10_17,16_22_45,68.27299,1,0,0,2,1.01104,5,1.01104
0,10_17,16_22_46,69.29432,1,0,0,2,1.010857,3,1.010857
0,10_17,16_22_47,70.31634,1,0,0,2,1.011192,1,1.011192
0,10_17,16_22_48,71.33794,1,0,0,2,1.011169,4,1.011169
0,10_17,16_22_49,72.35971,1,0,0,2,1.010674,1,1.010674
0,10_17,16_22_50,73.38187,1,0,0,2,1.010727,5,1.010727
0,10_17,16_22_51,74.40324,1,0,0,2,1.010635,4,1.010635
0,10_17,16_22_52,75.42532,1,0,0,2,1.011009,0,1.011009
0,10_17,16_22_53,76.44694,1,0,0,2,1.010635,5,1.010635
0,10_17,16_22_54,77.46807,1,0,0,2,1.010277,2,1.010277
0,10_17,16_22_55,78.49012,1,0,0,2,1.010597,4,1.010597
0,10_17,16_22_56,79.51186,1,0,0,2,1.010674,0,1.010674
0,10_17,16_22_57,80.5336,1,0,0,2,1.010551,2,1.010551
0,10_17,16_22_58,81.55576,1,0,0,2,1.011002,0,1.011002
0,10_17,16_22_59,82.57725,1,0,0,2,1.00946,4,1.00946
0,10_17,16_23_0,83.58901,1,0,0,2,1.000336,5,1.000336
0,10_17,16_23_1,84.59967,1,0,0,2,1.00032,0,1.00032
