SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_12,12_36_45,12.88165,1,0,0,2,1.0024,0,1.0024
0,10_12,12_36_46,13.88743,1,0,0,2,1.000192,4,1.000192
0,10_12,12_36_47,14.89326,1,0,0,2,1.000935,0,1.000935
0,10_12,12_36_48,15.89948,1,0,0,2,1.001954,0,1.001954
0,10_12,12_36_49,16.90557,1,0,0,2,1.002256,0,1.002256
0,10_12,12_36_50,17.91244,1,0,0,2,1.002329,3,1.002329
0,10_12,12_36_51,18.92498,1,0,0,2,1.002832,0,1.002832
0,10_12,12_36_52,19.9409,1,0,0,2,1.000315,1,1.000315
0,10_12,12_36_53,20.94787,1,0,0,2,1.000305,5,1.000305
0,10_12,12_36_54,21.95517,1,0,0,2,1.002432,4,1.002432
0,10_12,12_36_55,22.9615,1,0,0,2,1.001453,2,1.001453
0,10_12,12_36_56,23.9666,1,0,0,2,1.000574,4,1.000574
0,10_12,12_36_57,24.97209,1,0,0,2,1.001547,2,1.001547
0,10_12,12_36_58,25.97623,1,0,0,2,1.000271,5,1.000271
0,10_12,12_36_59,26.98235,1,0,0,2,1.00135,5,1.00135
0,10_12,12_37_0,27.98891,1,0,0,2,1.002123,2,1.002123
0,10_12,12_37_1,28.99549,1,0,0,2,1.002092,4,1.002092
0,10_12,12_37_3,30.0013,1,0,0,2,1.001488,1,1.001488
0,10_12,12_37_4,31.00872,1,0,0,2,1.002508,1,1.002508
0,10_12,12_37_5,32.01471,1,0,0,2,1.002024,5,1.002024
0,10_12,12_37_6,33.02036,1,0,0,2,1.001358,0,1.001358
0,10_12,12_37_7,34.02698,1,0,0,2,1.001392,3,1.001392
0,10_12,12_37_8,35.03354,1,0,0,2,1.002201,2,1.002201
0,10_12,12_37_9,36.03983,1,0,0,2,1.002388,4,1.002388
