SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_12,12_34_9,3.801943,1,0,0,2,1.001648,0,1.001648
0,10_12,12_34_10,4.810295,1,0,0,2,1.001905,0,1.001905
0,10_12,12_34_11,5.815742,1,0,0,2,1.001542,1,1.001542
0,10_12,12_34_12,6.820741,1,0,0,2,1.001136,4,1.001136
0,10_12,12_34_13,7.825712,1,0,0,2,1.000815,5,1.000815
0,10_12,12_34_14,8.830848,1,0,0,2,1.00047,3,1.00047
0,10_12,12_34_15,9.835762,1,0,0,2,1.000941,1,1.000941
0,10_12,12_34_16,10.84015,1,0,0,2,1.000038,0,1.000038
0,10_12,12_34_17,11.84487,1,0,0,2,1.000548,2,1.000548
0,10_12,12_34_18,12.85079,1,0,0,2,1.001412,2,1.001412
0,10_12,12_34_19,13.85509,1,0,0,2,1.000274,5,1.000274
0,10_12,12_34_20,14.85918,1,0,0,2,1.000193,1,1.000193
0,10_12,12_34_21,15.86445,1,0,0,2,1.001319,4,1.001319
0,10_12,12_34_22,16.87132,1,0,0,2,1.001767,3,1.001767
0,10_12,12_34_23,17.87551,1,0,0,2,1.000257,0,1.000257
0,10_12,12_34_24,18.88132,1,0,0,2,1.001801,3,1.001801
0,10_12,12_34_25,19.88673,1,0,0,2,1.000801,0,1.000801
