SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_12,13_5_6,5.252412,1,0,0,2,1.000239,5,1.000239
0,10_12,13_5_7,6.260163,1,0,0,2,1.00253,5,1.00253
0,10_12,13_5_8,7.28125,1,0,0,2,1.000149,3,1.000149
0,10_12,13_5_9,8.287059,1,0,0,2,1.000556,5,1.000556
0,10_12,13_5_10,9.293802,1,0,0,2,1.001964,5,1.001964
0,10_12,13_5_11,10.29807,1,0,0,2,1.00005,2,1.00005
0,10_12,13_5_12,11.30425,1,0,0,2,1.001381,5,1.001381
0,10_12,13_5_13,12.3114,1,0,0,2,1.002538,3,1.002538
0,10_12,13_5_14,13.32061,1,0,0,2,1.000671,3,1.000671
0,10_12,13_5_15,14.32598,1,0,0,2,1.000702,2,1.000702
0,10_12,13_5_16,15.33256,1,0,0,2,1.001962,2,1.001962
