SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_16,16_50_21,92.32301,1,0,0,2,1.007248,3,1.007248
0,10_16,16_50_22,93.33731,1,0,0,2,1.003113,1,1.003113
0,10_16,16_50_23,94.35876,1,0,0,2,1.010529,2,1.010529
0,10_16,16_50_24,95.38048,1,0,0,2,1.010506,0,1.010506
0,10_16,16_50_25,96.40247,1,0,0,2,1.01062,1,1.01062
0,10_16,16_50_26,97.42394,1,0,0,2,1.010445,0,1.010445
0,10_16,16_50_27,98.44585,1,0,0,2,1.01046,0,1.01046
0,10_16,16_50_28,99.46767,1,0,0,2,1.010643,0,1.010643
0,10_16,16_50_29,100.4855,1,0,0,2,1.006943,2,1.006943
0,10_16,16_50_30,101.4984,1,0,0,2,1.00135,3,1.00135
0,10_16,16_50_31,102.5105,1,0,0,2,1.001656,0,1.001656
0,10_16,16_50_32,103.5325,1,0,0,2,1.010521,3,1.010521
0,10_16,16_50_33,104.5536,1,0,0,2,1.009949,0,1.009949
0,10_16,16_50_34,105.5648,1,0,0,2,1.00032,4,1.00032
0,10_16,16_50_35,106.5865,1,0,0,2,1.010612,5,1.010612
0,10_16,16_50_36,107.6083,1,0,0,2,1.010597,5,1.010597
0,10_16,16_50_37,108.6302,1,0,0,2,1.010574,4,1.010574
0,10_16,16_50_38,109.6522,1,0,0,2,1.010185,4,1.010185
0,10_16,16_50_39,110.6739,1,0,0,2,1.010796,1,1.010796
0,10_16,16_50_40,111.6953,1,0,0,2,1.007217,5,1.007217
0,10_16,16_50_41,112.7064,1,0,0,2,1.000038,3,1.000038
0,10_16,16_50_42,113.728,1,0,0,2,1.010742,0,1.010742
0,10_16,16_50_43,114.7496,1,0,0,2,1.010277,5,1.010277
0,10_16,16_50_44,115.7716,1,0,0,2,1.010735,5,1.010735
0,10_16,16_50_45,116.793,1,0,0,2,1.010437,2,1.010437
0,10_16,16_50_46,117.8148,1,0,0,2,1.010315,3,1.010315
0,10_16,16_50_47,118.8365,1,0,0,2,1.01059,0,1.01059
0,10_16,16_50_48,119.8587,1,0,0,2,1.010933,5,1.010933
0,10_16,16_50_49,120.8801,1,0,0,2,1.010429,3,1.010429
0,10_16,16_50_50,121.9018,1,0,0,2,1.010315,2,1.010315
0,10_16,16_50_51,122.9238,1,0,0,2,1.010681,3,1.010681
0,10_16,16_50_52,123.9456,1,0,0,2,1.010643,2,1.010643
0,10_16,16_50_54,124.9672,1,0,0,2,1.010445,4,1.010445
0,10_16,16_50_55,125.9891,1,0,0,2,1.01062,1,1.01062
0,10_16,16_50_56,127.0107,1,0,0,2,1.01078,1,1.01078
0,10_16,16_50_57,128.0327,1,0,0,2,1.010292,1,1.010292
0,10_16,16_50_58,129.0545,1,0,0,2,1.010468,3,1.010468
0,10_16,16_50_59,130.0754,1,0,0,2,1.009766,3,1.009766
0,10_16,16_51_0,131.0978,1,0,0,2,1.011032,2,1.011032
0,10_16,16_51_1,132.1197,1,0,0,2,1.010574,0,1.010574
0,10_16,16_51_2,133.1416,1,0,0,2,1.010696,4,1.010696
0,10_16,16_51_3,134.1631,1,0,0,2,1.010422,4,1.010422
0,10_16,16_51_4,135.1848,1,0,0,2,1.010254,5,1.010254
0,10_16,16_51_5,136.2065,1,0,0,2,1.010544,3,1.010544
0,10_16,16_51_6,137.2281,1,0,0,2,1.010635,0,1.010635
0,10_16,16_51_7,138.2501,1,0,0,2,1.010544,0,1.010544
0,10_16,16_51_8,139.2725,1,0,0,2,1.011322,0,1.011322
0,10_16,16_51_9,140.2941,1,0,0,2,1.011139,2,1.011139
