SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_16,10_19_13,2.937385,1,0,0,2,1.000391,4,1.000391
0,10_16,10_19_14,3.949887,1,0,0,2,1.002228,2,1.002228
0,10_16,10_19_15,4.955264,1,0,0,2,1.000813,5,1.000813
0,10_16,10_19_16,5.960612,1,0,0,2,1.00057,1,1.00057
0,10_16,10_19_17,6.965454,1,0,0,2,1.000358,5,1.000358
0,10_16,10_19_18,7.97042,1,0,0,2,1.000063,3,1.000063
0,10_16,10_19_19,8.976526,1,0,0,2,1.002166,2,1.002166
0,10_16,10_19_20,9.982329,1,0,0,2,1.001997,0,1.001997
0,10_16,10_19_21,10.98881,1,0,0,2,1.001616,1,1.001616
0,10_16,10_19_22,11.99559,1,0,0,2,1.00178,2,1.00178
0,10_16,10_19_23,13.0022,1,0,0,2,1.002581,4,1.002581
0,10_16,10_19_24,14.00893,1,0,0,2,1.00221,5,1.00221
0,10_16,10_19_25,15.01531,1,0,0,2,1.001829,2,1.001829
0,10_16,10_19_26,16.02216,1,0,0,2,1.002778,5,1.002778
0,10_16,10_19_27,17.02857,1,0,0,2,1.001606,3,1.001606
0,10_16,10_19_28,18.03451,1,0,0,2,1.002104,5,1.002104
0,10_16,10_19_29,19.04056,1,0,0,2,1.001701,4,1.001701
0,10_16,10_19_30,20.04686,1,0,0,2,1.001644,2,1.001644
0,10_16,10_19_31,21.05319,1,0,0,2,1.001152,2,1.001152
0,10_16,10_19_32,22.05963,1,0,0,2,1.001266,1,1.001266
0,10_16,10_19_33,23.06458,1,0,0,2,1.000223,5,1.000223
0,10_16,10_19_34,24.06977,1,0,0,2,1.000734,1,1.000734
0,10_16,10_19_35,25.07573,1,0,0,2,1.001846,4,1.001846
0,10_16,10_19_36,26.08111,1,0,0,2,1.001684,2,1.001684
0,10_16,10_19_37,27.08701,1,0,0,2,1.0019,0,1.0019
0,10_16,10_19_38,28.09299,1,0,0,2,1.001881,3,1.001881
0,10_16,10_19_39,29.09877,1,0,0,2,1.001806,5,1.001806
0,10_16,10_19_40,30.10491,1,0,0,2,1.002357,4,1.002357
