SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_16,10_4_38,14.03187,1,0,0,2,1.011286,2,1.011286
0,10_16,10_4_39,15.05313,1,0,0,2,1.01061,0,1.01061
0,10_16,10_4_40,16.07485,1,0,0,2,1.010542,5,1.010542
0,10_16,10_4_41,17.09708,1,0,0,2,1.010811,5,1.010811
0,10_16,10_4_42,18.11885,1,0,0,2,1.011059,3,1.011059
0,10_16,10_4_43,19.13929,1,0,0,2,1.009399,4,1.009399
0,10_16,10_4_44,20.1509,1,0,0,2,1.00025,2,1.00025
0,10_16,10_4_45,21.1728,1,0,0,2,1.010345,1,1.010345
0,10_16,10_4_46,22.19475,1,0,0,2,1.010344,4,1.010344
0,10_16,10_4_47,23.21639,1,0,0,2,1.010798,4,1.010798
0,10_16,10_4_48,24.23798,1,0,0,2,1.010534,3,1.010534
0,10_16,10_4_49,25.26015,1,0,0,2,1.011026,4,1.011026
0,10_16,10_4_50,26.28171,1,0,0,2,1.010675,0,1.010675
0,10_16,10_4_52,27.30489,1,0,0,2,1.01232,5,1.01232
0,10_16,10_4_53,28.32309,1,0,0,2,1.00872,0,1.00872
0,10_16,10_4_54,29.33566,1,0,0,2,1.000591,3,1.000591
0,10_16,10_4_55,30.35773,1,0,0,2,1.010967,3,1.010967
0,10_16,10_4_56,31.37938,1,0,0,2,1.009142,3,1.009142
0,10_16,10_4_57,32.40022,1,0,0,2,1.009724,0,1.009724
0,10_16,10_4_58,33.4117,1,0,0,2,1.000668,0,1.000668
0,10_16,10_4_59,34.43368,1,0,0,2,1.010811,5,1.010811
0,10_16,10_5_0,35.44495,1,0,0,2,1.000332,0,1.000332
0,10_16,10_5_1,36.45535,1,0,0,2,1.000126,1,1.000126
