SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_12,12_51_39,3.880615,1,0,0,2,1.001332,3,1.001332
0,10_12,12_51_40,4.887128,1,0,0,2,1.001187,1,1.001187
0,10_12,12_51_41,5.893555,1,0,0,2,1.00196,5,1.00196
0,10_12,12_51_42,6.901165,1,0,0,2,1.002183,4,1.002183
0,10_12,12_51_43,7.906854,1,0,0,2,1.001521,0,1.001521
0,10_12,12_51_44,8.912095,1,0,0,2,1.000528,2,1.000528
0,10_12,12_51_45,9.9174,1,0,0,2,1.001463,5,1.001463
0,10_12,12_51_46,10.92245,1,0,0,2,1.000706,1,1.000706
0,10_12,12_51_47,11.92905,1,0,0,2,1.002074,4,1.002074
0,10_12,12_51_48,12.93459,1,0,0,2,1.000381,0,1.000381
0,10_12,12_51_49,13.94077,1,0,0,2,1.00059,2,1.00059
0,10_12,12_51_50,14.94586,1,0,0,2,1.000143,2,1.000143
0,10_12,12_51_51,15.9523,1,0,0,2,1.002161,2,1.002161
0,10_12,12_51_52,16.95721,1,0,0,2,1.000778,1,1.000778
0,10_12,12_51_53,17.9638,1,0,0,2,1.001656,1,1.001656
0,10_12,12_51_54,18.96849,1,0,0,2,1.000389,4,1.000389
0,10_12,12_51_55,19.97765,1,0,0,2,1.00038,0,1.00038
0,10_12,12_51_56,20.98541,1,0,0,2,1.002733,2,1.002733
0,10_12,12_51_57,21.99049,1,0,0,2,1.000267,4,1.000267
0,10_12,12_51_58,22.99857,1,0,0,2,1.002344,0,1.002344
0,10_12,12_51_59,24.00586,1,0,0,2,1.002388,1,1.002388
0,10_12,12_52_0,25.01251,1,0,0,2,1.001322,0,1.001322
0,10_12,12_52_1,26.01874,1,0,0,2,1.001856,4,1.001856
0,10_12,12_52_2,27.02364,1,0,0,2,1.000338,1,1.000338
0,10_12,12_52_3,28.03043,1,0,0,2,1.002398,3,1.002398
0,10_12,12_52_4,29.03573,1,0,0,2,1.001085,1,1.001085
0,10_12,12_52_5,30.04141,1,0,0,2,1.001703,1,1.001703
0,10_12,12_52_6,31.04684,1,0,0,2,1.000586,2,1.000586
0,10_12,12_52_7,32.0523,1,0,0,2,1.001076,5,1.001076
0,10_12,12_52_8,33.05869,1,0,0,2,1.001389,2,1.001389
0,10_12,12_52_9,34.06579,1,0,0,2,1.001255,1,1.001255
0,10_12,12_52_10,35.07521,1,0,0,2,1.000462,5,1.000462
0,10_12,12_52_11,36.08125,1,0,0,2,1.001488,3,1.001488
0,10_12,12_52_12,37.08737,1,0,0,2,1.001606,1,1.001606
0,10_12,12_52_13,38.09172,1,0,0,2,1.000328,1,1.000328
0,10_12,12_52_14,39.09845,1,0,0,2,1.001926,2,1.001926
0,10_12,12_52_15,40.10413,1,0,0,2,1.001259,5,1.001259
0,10_12,12_52_16,41.11032,1,0,0,2,1.001747,1,1.001747
0,10_12,12_52_17,42.12046,1,0,0,2,1.004902,4,1.004902
0,10_12,12_52_18,43.12644,1,0,0,2,1.00106,4,1.00106
0,10_12,12_52_19,44.134,1,0,0,2,1.002541,5,1.002541
