SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_12,13_7_19,2.457812,1,0,0,2,1.001285,4,1.001285
0,10_12,13_7_20,3.464958,1,0,0,2,1.000116,1,1.000116
0,10_12,13_7_21,4.468681,1,0,0,2,1.000066,5,1.000066
0,10_12,13_7_22,5.474415,1,0,0,2,1.001289,2,1.001289
0,10_12,13_7_23,6.47936,1,0,0,2,1.000082,5,1.000082
0,10_12,13_7_24,7.489956,1,0,0,2,1.000249,4,1.000249
0,10_12,13_7_25,8.49533,1,0,0,2,1.000279,4,1.000279
0,10_12,13_7_26,9.49931,1,0,0,2,1.000002,5,1.000002
0,10_12,13_7_27,10.50463,1,0,0,2,1.001191,0,1.001191
0,10_12,13_7_28,11.50878,1,0,0,2,1.000243,4,1.000243
0,10_12,13_7_29,12.51525,1,0,0,2,1.001418,1,1.001418
0,10_12,13_7_30,13.51943,1,0,0,2,1.000191,2,1.000191
0,10_12,13_7_31,14.52459,1,0,0,2,1.000495,5,1.000495
0,10_12,13_7_32,15.52987,1,0,0,2,1.000808,0,1.000808
0,10_12,13_7_33,16.53632,1,0,0,2,1.001571,0,1.001571
0,10_12,13_7_34,17.54194,1,0,0,2,1.000969,5,1.000969
0,10_12,13_7_35,18.55032,1,0,0,2,1.00255,4,1.00255
0,10_12,13_7_36,19.55546,1,0,0,2,1.000732,5,1.000732
0,10_12,13_7_37,20.56052,1,0,0,2,1.000412,0,1.000412
0,10_12,13_7_38,21.56835,1,0,0,2,1.002594,0,1.002594
0,10_12,13_7_39,22.57379,1,0,0,2,1.001078,3,1.001078
0,10_12,13_7_40,23.58017,1,0,0,2,1.002424,4,1.002424
0,10_12,13_7_41,24.58537,1,0,0,2,1.000324,0,1.000324
0,10_12,13_7_43,25.59046,1,0,0,2,1.000631,0,1.000631
0,10_12,13_7_44,26.59842,1,0,0,2,1.003103,0,1.003103
0,10_12,13_7_45,27.60552,1,0,0,2,1.00248,0,1.00248
0,10_12,13_7_46,28.61106,1,0,0,2,1.000654,2,1.000654
0,10_12,13_7_52,29.87381,1,0,0,2,1.256622,4,1.256622
0,10_12,13_7_53,30.89535,1,0,0,2,1.00046,1,1.00046
0,10_12,13_7_54,31.90131,1,0,0,2,1.00132,4,1.00132
0,10_12,13_7_55,32.90571,1,0,0,2,1.00029,2,1.00029
0,10_12,13_7_56,33.91222,1,0,0,2,1.002361,1,1.002361
