SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_16,9_53_42,7.658292,1,0,0,2,1.000101,4,1.000101
0,10_16,9_53_43,8.680024,1,0,0,2,1.011059,1,1.011059
0,10_16,9_53_44,9.701567,1,0,0,2,1.010257,0,1.010257
0,10_16,9_53_45,10.72331,1,0,0,2,1.010559,3,1.010559
0,10_16,9_53_46,11.74518,1,0,0,2,1.010617,1,1.010617
0,10_16,9_53_47,12.76693,1,0,0,2,1.010762,3,1.010762
0,10_16,9_53_48,13.78873,1,0,0,2,1.010749,2,1.010749
0,10_16,9_53_49,14.81032,1,0,0,2,1.010158,5,1.010158
0,10_16,9_53_50,15.83221,1,0,0,2,1.010836,1,1.010836
0,10_16,9_53_51,16.85384,1,0,0,2,1.010359,1,1.010359
0,10_16,9_53_52,17.8756,1,0,0,2,1.010592,1,1.010592
0,10_16,9_53_53,18.8974,1,0,0,2,1.010612,1,1.010612
0,10_16,9_53_54,19.9192,1,0,0,2,1.010509,2,1.010509
0,10_16,9_53_55,20.94111,1,0,0,2,1.010822,3,1.010822
0,10_16,9_53_56,21.96303,1,0,0,2,1.010916,1,1.010916
0,10_16,9_53_57,22.98431,1,0,0,2,1.010305,1,1.010305
0,10_16,9_53_58,24.00612,1,0,0,2,1.010695,1,1.010695
0,10_16,9_53_59,25.02808,1,0,0,2,1.010851,1,1.010851
0,10_16,9_54_0,26.04971,1,0,0,2,1.01042,5,1.01042
0,10_16,9_54_1,27.07169,1,0,0,2,1.010864,4,1.010864
0,10_16,9_54_2,28.09176,1,0,0,2,1.009329,1,1.009329
0,10_16,9_54_3,29.10383,1,0,0,2,1.00127,2,1.00127
0,10_16,9_54_4,30.12542,1,0,0,2,1.010397,2,1.010397
0,10_16,9_54_5,31.14895,1,0,0,2,1.012266,3,1.012266
0,10_16,9_54_6,32.16915,1,0,0,2,1.010458,2,1.010458
0,10_16,9_54_7,33.19143,1,0,0,2,1.011261,2,1.011261
0,10_16,9_54_8,34.21278,1,0,0,2,1.010509,0,1.010509
0,10_16,9_54_9,35.23331,1,0,0,2,1.009438,0,1.009438
0,10_16,9_54_10,36.2453,1,0,0,2,1.00098,4,1.00098
0,10_16,9_54_11,37.26316,1,0,0,2,1.00647,4,1.00647
0,10_16,9_54_12,38.27759,1,0,0,2,1.003139,1,1.003139
0,10_16,9_54_13,39.29943,1,0,0,2,1.010456,3,1.010456
0,10_16,9_54_14,40.32122,1,0,0,2,1.01067,0,1.01067
0,10_16,9_54_15,41.34303,1,0,0,2,1.009399,3,1.009399
0,10_16,9_54_16,42.36511,1,0,0,2,1.010963,2,1.010963
0,10_16,9_54_17,43.38224,1,0,0,2,1.006386,5,1.006386
0,10_16,9_54_18,44.39698,1,0,0,2,1.002502,1,1.002502
0,10_16,9_54_19,45.4191,1,0,0,2,1.010963,4,1.010963
0,10_16,9_54_20,46.44115,1,0,0,2,1.011013,1,1.011013
0,10_16,9_54_21,47.46223,1,0,0,2,1.010525,1,1.010525
0,10_16,9_54_22,48.48432,1,0,0,2,1.010689,4,1.010689
0,10_16,9_54_24,49.50581,1,0,0,2,1.01067,3,1.01067
0,10_16,9_54_25,50.5278,1,0,0,2,1.010708,3,1.010708
0,10_16,9_54_26,51.54804,1,0,0,2,1.009281,3,1.009281
0,10_16,9_54_27,52.56057,1,0,0,2,1.001247,1,1.001247
0,10_16,9_54_28,53.582,1,0,0,2,1.009972,0,1.009972
0,10_16,9_54_29,54.60353,1,0,0,2,1.010406,0,1.010406
0,10_16,9_54_30,55.62513,1,0,0,2,1.010506,1,1.010506
0,10_16,9_54_31,56.64713,1,0,0,2,1.010609,4,1.010609
