SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_17,17_29_35,24.51977,1,0,0,2,1.011259,0,1.011259
0,10_17,17_29_36,25.54106,1,0,0,2,1.010687,2,1.010687
0,10_17,17_29_37,26.56294,1,0,0,2,1.010126,4,1.010126
0,10_17,17_29_38,27.58426,1,0,0,2,1.010134,4,1.010134
0,10_17,17_29_39,28.60645,1,0,0,2,1.010368,5,1.010368
0,10_17,17_29_40,29.62814,1,0,0,2,1.010603,1,1.010603
0,10_17,17_29_41,30.64989,1,0,0,2,1.010571,3,1.010571
0,10_17,17_29_42,31.67163,1,0,0,2,1.010799,3,1.010799
0,10_17,17_29_43,32.69053,1,0,0,2,1.007336,0,1.007336
0,10_17,17_29_44,33.70549,1,0,0,2,1.003891,3,1.003891
0,10_17,17_29_45,34.72565,1,0,0,2,1.010178,4,1.010178
0,10_17,17_29_46,35.74622,1,0,0,2,1.008877,1,1.008877
0,10_17,17_29_47,36.75808,1,0,0,2,1.000645,5,1.000645
0,10_17,17_29_48,37.77996,1,0,0,2,1.010349,0,1.010349
0,10_17,17_29_49,38.80169,1,0,0,2,1.010235,5,1.010235
0,10_17,17_29_50,39.82327,1,0,0,2,1.010212,5,1.010212
0,10_17,17_29_51,40.84517,1,0,0,2,1.010532,2,1.010532
0,10_17,17_29_52,41.86694,1,0,0,2,1.010517,1,1.010517
0,10_17,17_29_53,42.88857,1,0,0,2,1.010166,3,1.010166
0,10_17,17_29_54,43.91057,1,0,0,2,1.01054,3,1.01054
0,10_17,17_29_55,44.93214,1,0,0,2,1.010296,5,1.010296
0,10_17,17_29_56,45.9514,1,0,0,2,1.008011,3,1.008011
0,10_17,17_29_57,46.96505,1,0,0,2,1.000813,4,1.000813
0,10_17,17_29_58,47.98714,1,0,0,2,1.009518,1,1.009518
0,10_17,17_29_59,49.00829,1,0,0,2,1.009373,5,1.009373
0,10_17,17_30_0,50.03009,1,0,0,2,1.010555,3,1.010555
0,10_17,17_30_1,51.0518,1,0,0,2,1.010658,1,1.010658
0,10_17,17_30_2,52.07352,1,0,0,2,1.010185,4,1.010185
0,10_17,17_30_3,53.09522,1,0,0,2,1.010273,4,1.010273
0,10_17,17_30_4,54.11695,1,0,0,2,1.010414,1,1.010414
0,10_17,17_30_5,55.13784,1,0,0,2,1.00893,0,1.00893
0,10_17,17_30_6,56.14956,1,0,0,2,1.000282,3,1.000282
0,10_17,17_30_7,57.17126,1,0,0,2,1.010605,3,1.010605
0,10_17,17_30_8,58.19294,1,0,0,2,1.010124,2,1.010124
0,10_17,17_30_9,59.2156,1,0,0,2,1.010963,3,1.010963
0,10_17,17_30_10,60.23609,1,0,0,2,1.009945,0,1.009945
0,10_17,17_30_11,61.25817,1,0,0,2,1.010708,2,1.010708
0,10_17,17_30_12,62.27992,1,0,0,2,1.009747,4,1.009747
0,10_17,17_30_14,63.30195,1,0,0,2,1.010616,1,1.010616
0,10_17,17_30_15,64.32352,1,0,0,2,1.010536,3,1.010536
0,10_17,17_30_16,65.34512,1,0,0,2,1.01091,3,1.01091
0,10_17,17_30_17,66.35615,1,0,0,2,1.000092,1,1.000092
0,10_17,17_30_18,67.37711,1,0,0,2,1.010147,4,1.010147
0,10_17,17_30_19,68.39898,1,0,0,2,1.010406,0,1.010406
0,10_17,17_30_20,69.42077,1,0,0,2,1.010132,2,1.010132
0,10_17,17_30_21,70.44287,1,0,0,2,1.01059,4,1.01059
0,10_17,17_30_22,71.46444,1,0,0,2,1.009682,4,1.009682
0,10_17,17_30_23,72.48646,1,0,0,2,1.010826,0,1.010826
0,10_17,17_30_24,73.49746,1,0,0,2,1.000122,2,1.000122
0,10_17,17_30_25,74.51373,1,0,0,2,1.005737,0,1.005737
