SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_12,12_42_54,2.192481,1,0,0,2,1.00232,4,1.00232
0,10_12,12_42_55,3.201732,1,0,0,2,1.003055,2,1.003055
0,10_12,12_42_56,4.207503,1,0,0,2,1.000097,1,1.000097
0,10_12,12_42_57,5.213578,1,0,0,2,1.000808,1,1.000808
0,10_12,12_42_58,6.219495,1,0,0,2,1.001083,3,1.001083
0,10_12,12_42_59,7.224685,1,0,0,2,1.00035,3,1.00035
0,10_12,12_43_0,8.229741,1,0,0,2,1.000052,4,1.000052
0,10_12,12_43_1,9.23523,1,0,0,2,1.001588,5,1.001588
0,10_12,12_43_2,10.24074,1,0,0,2,1.001123,2,1.001123
0,10_12,12_43_3,11.24661,1,0,0,2,1.001051,4,1.001051
