SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_16,9_40_32,3.940401,1,0,0,2,1.003196,5,1.003196
0,10_16,9_40_33,4.946833,1,0,0,2,1.000422,0,1.000422
0,10_16,9_40_34,5.952823,1,0,0,2,1.001515,4,1.001515
0,10_16,9_40_35,6.958503,1,0,0,2,1.000981,3,1.000981
0,10_16,9_40_36,7.962895,1,0,0,2,1.000084,1,1.000084
0,10_16,9_40_37,8.968151,1,0,0,2,1.001375,1,1.001375
0,10_16,9_40_38,9.978059,1,0,0,2,1.005068,1,1.005068
0,10_16,9_40_39,10.99062,1,0,0,2,1.001614,2,1.001614
0,10_16,9_40_40,11.99647,1,0,0,2,1.00143,1,1.00143
0,10_16,9_40_41,13.00308,1,0,0,2,1.002008,5,1.002008
0,10_16,9_40_42,14.00982,1,0,0,2,1.001861,4,1.001861
0,10_16,9_40_43,15.01496,1,0,0,2,1.000498,3,1.000498
0,10_16,9_40_44,16.02024,1,0,0,2,1.001565,5,1.001565
0,10_16,9_40_45,17.02696,1,0,0,2,1.002068,1,1.002068
0,10_16,9_40_46,18.0316,1,0,0,2,1.000057,3,1.000057
0,10_16,9_40_47,19.03718,1,0,0,2,1.000944,5,1.000944
0,10_16,9_40_48,20.04164,1,0,0,2,1.000969,5,1.000969
0,10_16,9_40_49,21.04718,1,0,0,2,1.000839,3,1.000839
0,10_16,9_40_50,22.05143,1,0,0,2,1.000624,1,1.000624
0,10_16,9_40_51,23.0592,1,0,0,2,1.00271,5,1.00271
