SubjectID,Date,LocalTime,UnityTime,Phase,BlockNumber,TrialNumber,Step,TrialTime,Target_Location,Target_Duration
0,10_12,12_40_6,8.054736,1,0,0,2,1.0007,5,1.0007
0,10_12,12_40_7,9.062569,1,0,0,2,1.001205,4,1.001205
0,10_12,12_40_8,10.06931,1,0,0,2,1.001911,1,1.001911
0,10_12,12_40_9,11.08182,1,0,0,2,1.007996,4,1.007996
0,10_12,12_40_10,12.09865,1,0,0,2,1.002791,3,1.002791
0,10_12,12_40_11,13.1051,1,0,0,2,1.001512,5,1.001512
0,10_12,12_40_12,14.1115,1,0,0,2,1.000797,2,1.000797
0,10_12,12_40_13,15.11748,1,0,0,2,1.000533,5,1.000533
0,10_12,12_40_14,16.12307,1,0,0,2,1.000331,5,1.000331
0,10_12,12_40_15,17.12806,1,0,0,2,1.000023,3,1.000023
0,10_12,12_40_16,18.13304,1,0,0,2,1.00054,3,1.00054
0,10_12,12_40_17,19.14017,1,0,0,2,1.002148,4,1.002148
0,10_12,12_40_18,20.14668,1,0,0,2,1.002249,0,1.002249
0,10_12,12_40_19,21.15246,1,0,0,2,1.000862,5,1.000862
0,10_12,12_40_20,22.16067,1,0,0,2,1.000504,1,1.000504
0,10_12,12_40_21,23.1657,1,0,0,2,1.00106,1,1.00106
0,10_12,12_40_22,24.17148,1,0,0,2,1.001326,3,1.001326
